track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
Tora Ti Na To Kano,6aZEcKdTM0o1EmNTnVEPmY,36,Tora Ti Na To Kano,46DrFw2NLVCAdBAD8rGQ5V,2018-09-21,Nikos Oikonomopoulos,1MicVtcHS3vuNVCrd1un7s,0.612,0.7070000000000001,0,-6.629,1,0.0285,0.265,0.0,0.308,0.604,140.092,audio_features,6aZEcKdTM0o1EmNTnVEPmY,spotify:track:6aZEcKdTM0o1EmNTnVEPmY,https://api.spotify.com/v1/tracks/6aZEcKdTM0o1EmNTnVEPmY,https://api.spotify.com/v1/audio-analysis/6aZEcKdTM0o1EmNTnVEPmY,211783,4,['greek pop'],Greece
Winter Wonderland,5VEuraNSVxMTzDTtrmL3lQ,36,Winter Wonderland,0RybBCL0oKCwyKur97W2gH,1998-01-01,Bing Crosby,6ZjFtWeHP9XN7FeKSUe80S,0.648,0.228,3,-12.335,1,0.0454,0.769,0.0,0.0983,0.503,125.52600000000001,audio_features,5VEuraNSVxMTzDTtrmL3lQ,spotify:track:5VEuraNSVxMTzDTtrmL3lQ,https://api.spotify.com/v1/tracks/5VEuraNSVxMTzDTtrmL3lQ,https://api.spotify.com/v1/audio-analysis/5VEuraNSVxMTzDTtrmL3lQ,144827,4,"['adult standards', 'easy listening']",Greece
Woh,0Hgn1f4MeiSBFA32DPbt7M,36,Superstar,2u1ZNt1MhpDvRADeaHfDYL,2020-02-28,Fy,0WxSlQlue0fq99fXfGBmxA,0.662,0.467,2,-7.109,1,0.26,0.0736,1.25e-06,0.0528,0.31,89.962,audio_features,0Hgn1f4MeiSBFA32DPbt7M,spotify:track:0Hgn1f4MeiSBFA32DPbt7M,https://api.spotify.com/v1/tracks/0Hgn1f4MeiSBFA32DPbt7M,https://api.spotify.com/v1/audio-analysis/0Hgn1f4MeiSBFA32DPbt7M,156667,4,"['greek pop', 'greek trap']",Greece
What You Do,7mAvh3auAemE7T03Lep5N5,36,What You Do,3vkhCMGhYq2T5nnXUA3gD2,2017-05-12,Margaret,6aGmKxXoKrSdovRUn8MBhZ,0.59,0.8140000000000001,7,-3.306,1,0.0393,0.16399999999999998,5.42e-06,0.0841,0.231,96.719,audio_features,7mAvh3auAemE7T03Lep5N5,spotify:track:7mAvh3auAemE7T03Lep5N5,https://api.spotify.com/v1/tracks/7mAvh3auAemE7T03Lep5N5,https://api.spotify.com/v1/audio-analysis/7mAvh3auAemE7T03Lep5N5,184104,4,['polish pop'],Greece
Superstar,0kmZYiOLssiaJcgSrd4BIM,36,Superstar,2u1ZNt1MhpDvRADeaHfDYL,2020-02-28,Fy,0WxSlQlue0fq99fXfGBmxA,0.846,0.7,9,-6.728,1,0.289,0.124,0.0,0.07,0.7559999999999999,169.995,audio_features,0kmZYiOLssiaJcgSrd4BIM,spotify:track:0kmZYiOLssiaJcgSrd4BIM,https://api.spotify.com/v1/tracks/0kmZYiOLssiaJcgSrd4BIM,https://api.spotify.com/v1/audio-analysis/0kmZYiOLssiaJcgSrd4BIM,170118,4,"['greek pop', 'greek trap']",Greece
Ice Baby,01Nub2TkhBQEm08quUTUSn,36,Lingo,0THZRTqSKHf2sP1R5dAznK,2018-12-01,Fy,0WxSlQlue0fq99fXfGBmxA,0.912,0.45899999999999996,11,-9.458,0,0.43,0.13,0.0,0.07,0.545,139.94899999999998,audio_features,01Nub2TkhBQEm08quUTUSn,spotify:track:01Nub2TkhBQEm08quUTUSn,https://api.spotify.com/v1/tracks/01Nub2TkhBQEm08quUTUSn,https://api.spotify.com/v1/audio-analysis/01Nub2TkhBQEm08quUTUSn,180000,4,"['greek pop', 'greek trap']",Greece
Lady,6ie5oJ1lZQXndazDsGj7qY,36,GodVybz,5Uc2RMu8MWrCKSICtawRtp,2020-01-17,GODSQUAD,3EnulEGWy54CdYiKAeqCF5,0.495,0.557,11,-9.012,0,0.18600000000000003,0.758,0.0,0.162,0.174,140.606,audio_features,6ie5oJ1lZQXndazDsGj7qY,spotify:track:6ie5oJ1lZQXndazDsGj7qY,https://api.spotify.com/v1/tracks/6ie5oJ1lZQXndazDsGj7qY,https://api.spotify.com/v1/audio-analysis/6ie5oJ1lZQXndazDsGj7qY,169143,5,['greek hip hop'],Greece
Prada,52JVyHzxeRUBbcm8NQmNMp,36,Cruel Summer,5m3LyhWQIpTLCmT0Ko1ZRb,2020-06-26,DJ Stephan,0fxvzvlu3VQV3wDIhAxBmn,0.684,0.764,8,-7.096,0,0.293,0.162,0.0,0.0979,0.897,189.918,audio_features,52JVyHzxeRUBbcm8NQmNMp,spotify:track:52JVyHzxeRUBbcm8NQmNMp,https://api.spotify.com/v1/tracks/52JVyHzxeRUBbcm8NQmNMp,https://api.spotify.com/v1/audio-analysis/52JVyHzxeRUBbcm8NQmNMp,169263,4,"['greek pop', 'greek trap']",Greece
Chanelll,0vFcnX6hxPUMDVyCoSgNik,36,Chanelll,2ekEnMVci1umEqP56zhkwU,2019-03-22,Mad Clip,3KcZf8BFeFBtnGyOZmUggd,0.746,0.743,1,-6.992000000000001,1,0.113,0.0362,0.0,0.7,0.473,157.871,audio_features,0vFcnX6hxPUMDVyCoSgNik,spotify:track:0vFcnX6hxPUMDVyCoSgNik,https://api.spotify.com/v1/tracks/0vFcnX6hxPUMDVyCoSgNik,https://api.spotify.com/v1/audio-analysis/0vFcnX6hxPUMDVyCoSgNik,195949,4,"['greek hip hop', 'greek pop', 'greek trap']",Greece
There You Are,155EsNGoXo7XSVF84oTPam,36,Icarus Falls,37PlDQrSCWOiQlrA1AvUqx,2018-12-13,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,0.452,0.688,0,-4.84,0,0.0385,0.0263,0.0,0.11,0.313,76.99,audio_features,155EsNGoXo7XSVF84oTPam,spotify:track:155EsNGoXo7XSVF84oTPam,https://api.spotify.com/v1/tracks/155EsNGoXo7XSVF84oTPam,https://api.spotify.com/v1/audio-analysis/155EsNGoXo7XSVF84oTPam,199600,4,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",Greece
