track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
7 Nasihat,2CrTlDlKOqDZtRIy9bTXA0,40,7 Nasihat,0sZZZRJGYs2gpErUOmkIBi,2020-02-20,Dato' Sri Siti Nurhaliza,5d0bxRte3J74ZXyEGRL8uU,0.7709999999999999,0.759,1,-4.773,1,0.111,0.5479999999999999,0.0,0.0876,0.313,103.965,audio_features,2CrTlDlKOqDZtRIy9bTXA0,spotify:track:2CrTlDlKOqDZtRIy9bTXA0,https://api.spotify.com/v1/tracks/2CrTlDlKOqDZtRIy9bTXA0,https://api.spotify.com/v1/audio-analysis/2CrTlDlKOqDZtRIy9bTXA0,219136,4,"['classic malaysian pop', 'malaysian pop']",Malaysia
Bayang,2pU5p0i8r0QunStnUVtC1m,40,Bayang (Single),2mWz8uumcwSbYGupIQzlTj,2016-07-28,Khai Bahar,3jNp263VZXVLzuznuLgghq,0.49,0.672,4,-4.282,0,0.0258,0.0506,3.81e-05,0.111,0.239,96.865,audio_features,2pU5p0i8r0QunStnUVtC1m,spotify:track:2pU5p0i8r0QunStnUVtC1m,https://api.spotify.com/v1/tracks/2pU5p0i8r0QunStnUVtC1m,https://api.spotify.com/v1/audio-analysis/2pU5p0i8r0QunStnUVtC1m,198720,4,['malaysian pop'],Malaysia
Carry You Home,5Foe9nJg1uSVMVpMtO1p6z,40,Carry You Home,2ecAP3kXKOsJt6x0N0EW9a,2017-10-30,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,0.518,0.7240000000000001,8,-6.327000000000001,1,0.0839,0.0308,0.0,0.11599999999999999,0.33399999999999996,121.884,audio_features,5Foe9nJg1uSVMVpMtO1p6z,spotify:track:5Foe9nJg1uSVMVpMtO1p6z,https://api.spotify.com/v1/tracks/5Foe9nJg1uSVMVpMtO1p6z,https://api.spotify.com/v1/audio-analysis/5Foe9nJg1uSVMVpMtO1p6z,192731,4,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",Malaysia
Drama,7K5X7N25wOz6PgOvxZ6G8v,40,Drama,1JfOpx0zmwA1ePjheGpKLr,2019-02-15,Drama Band,5NWfEZx5XGbVCAQTjhSxlR,0.745,0.754,4,-4.114,0,0.033,0.16,0.0,0.0863,0.9159999999999999,104.986,audio_features,7K5X7N25wOz6PgOvxZ6G8v,spotify:track:7K5X7N25wOz6PgOvxZ6G8v,https://api.spotify.com/v1/tracks/7K5X7N25wOz6PgOvxZ6G8v,https://api.spotify.com/v1/audio-analysis/7K5X7N25wOz6PgOvxZ6G8v,192857,4,['malaysian pop'],Malaysia
Setia (feat. Faizal Tahir),23pbkFDEBcmsaGkDqW2iDC,40,Setia (feat. Faizal Tahir),2b91X4GttHBWDSsQ2P2cE7,2015-08-07,Elizabeth Tan,17bFKNQu8Ov9bwgUzMygRH,0.495,0.446,3,-6.888999999999999,1,0.0285,0.561,3.04e-06,0.142,0.345,143.97899999999998,audio_features,23pbkFDEBcmsaGkDqW2iDC,spotify:track:23pbkFDEBcmsaGkDqW2iDC,https://api.spotify.com/v1/tracks/23pbkFDEBcmsaGkDqW2iDC,https://api.spotify.com/v1/audio-analysis/23pbkFDEBcmsaGkDqW2iDC,222215,4,['malaysian pop'],Malaysia
With You,4UNkRwQUd2KTpiWPjyTqSc,40,DON’T MESS UP MY TEMPO – The 5th Album,0aMI0Kctp6xwSnRFakNF3D,2018-11-02,EXO,3cjEqqelV9zb4BYE3qDQ4O,0.623,0.74,1,-7.051,0,0.0403,0.223,0.0,0.431,0.38299999999999995,134.9,audio_features,4UNkRwQUd2KTpiWPjyTqSc,spotify:track:4UNkRwQUd2KTpiWPjyTqSc,https://api.spotify.com/v1/tracks/4UNkRwQUd2KTpiWPjyTqSc,https://api.spotify.com/v1/audio-analysis/4UNkRwQUd2KTpiWPjyTqSc,188544,4,"['k-pop', 'k-pop boy group']",Malaysia
Luar Biasa (feat. Alif),6fbAh4zHaOmMovx2GE94Wb,40,Luar Biasa (feat. Alif),7vnwFSu80jmNFgglB3Rdcz,2018-03-16,Ismail Izzani,63Ns0cyE751e5RlTCS2lpO,0.746,0.401,7,-9.36,0,0.0482,0.174,0.0,0.08900000000000001,0.39299999999999996,100.065,audio_features,6fbAh4zHaOmMovx2GE94Wb,spotify:track:6fbAh4zHaOmMovx2GE94Wb,https://api.spotify.com/v1/tracks/6fbAh4zHaOmMovx2GE94Wb,https://api.spotify.com/v1/audio-analysis/6fbAh4zHaOmMovx2GE94Wb,206400,4,['malaysian pop'],Malaysia
Good Years,1V1NpX9DlBb9koXof9nIBF,40,Icarus Falls,37PlDQrSCWOiQlrA1AvUqx,2018-12-13,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,0.639,0.41100000000000003,2,-5.979,1,0.042,0.55,0.0,0.141,0.158,96.965,audio_features,1V1NpX9DlBb9koXof9nIBF,spotify:track:1V1NpX9DlBb9koXof9nIBF,https://api.spotify.com/v1/tracks/1V1NpX9DlBb9koXof9nIBF,https://api.spotify.com/v1/audio-analysis/1V1NpX9DlBb9koXof9nIBF,180120,4,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",Malaysia
Pedih,3lLEmlUfLNIQry6Baf50iz,39,Pedih,6Jh4YyOjQZAJZvRhPBEJSb,2018-03-09,Sarah Suhairi,4cp5lD2rybf8yNVDEKy7Nh,0.563,0.662,2,-7.672000000000001,1,0.0284,0.7390000000000001,2.75e-06,0.0638,0.336,135.042,audio_features,3lLEmlUfLNIQry6Baf50iz,spotify:track:3lLEmlUfLNIQry6Baf50iz,https://api.spotify.com/v1/tracks/3lLEmlUfLNIQry6Baf50iz,https://api.spotify.com/v1/audio-analysis/3lLEmlUfLNIQry6Baf50iz,239086,4,['malaysian pop'],Malaysia
LATHI (ꦭꦛꦶ),7ksK7gpPDFdY4JLHr1hKfY,39,LATHI (ꦭꦛꦶ),5WaeDu2i1qoRoS5K0IcZnL,2020-02-28,Weird Genius,5B4kCOhcqTywB9YwXPfFtJ,0.58,0.898,3,-1.9280000000000002,0,0.0349,0.0857,0.000254,0.478,0.213,150.018,audio_features,7ksK7gpPDFdY4JLHr1hKfY,spotify:track:7ksK7gpPDFdY4JLHr1hKfY,https://api.spotify.com/v1/tracks/7ksK7gpPDFdY4JLHr1hKfY,https://api.spotify.com/v1/audio-analysis/7ksK7gpPDFdY4JLHr1hKfY,188900,4,['indonesian pop'],Malaysia
