track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
Pokaż - Remix,04pCKIk52rj2ur30UOfcZj,43,untitled01,4cSbkIVcoZPHN8SiYwXNDk,2020-03-20,QueQuality,6Cs6aWlXUQ15Kxt411g1W2,0.731,0.603,0,-7.9670000000000005,0,0.09699999999999999,0.0716,0.0,0.126,0.552,154.967,audio_features,04pCKIk52rj2ur30UOfcZj,spotify:track:04pCKIk52rj2ur30UOfcZj,https://api.spotify.com/v1/tracks/04pCKIk52rj2ur30UOfcZj,https://api.spotify.com/v1/audio-analysis/04pCKIk52rj2ur30UOfcZj,290000,4,"['polish alternative rap', 'polish hip hop']",Poland
Boomin' In Your Jeep,1HCiEG5t4xSZIpU8foVcmj,43,Boomin' In Your Jeep,7uj93MPOmimkNz0W8OOdmP,2018-05-23,Crystal Fighters,75EZuo5MHV2572NRpMWotC,0.63,0.785,7,-5.178999999999999,1,0.0565,0.000628,0.00115,0.21,0.209,164.047,audio_features,1HCiEG5t4xSZIpU8foVcmj,spotify:track:1HCiEG5t4xSZIpU8foVcmj,https://api.spotify.com/v1/tracks/1HCiEG5t4xSZIpU8foVcmj,https://api.spotify.com/v1/audio-analysis/1HCiEG5t4xSZIpU8foVcmj,217414,4,"['alternative dance', 'new rave']",Poland
No prowo,2zXOUy1iFRuaSBJNrQz0S7,43,Internaziomal,1s4XFPqpSeY9RqteshYgPO,2019-10-31,Żabson,0QR764k0D36npmTMWx5bft,0.758,0.741,1,-6.937,1,0.0607,0.0671,0.0,0.158,0.8320000000000001,163.92700000000002,audio_features,2zXOUy1iFRuaSBJNrQz0S7,spotify:track:2zXOUy1iFRuaSBJNrQz0S7,https://api.spotify.com/v1/tracks/2zXOUy1iFRuaSBJNrQz0S7,https://api.spotify.com/v1/audio-analysis/2zXOUy1iFRuaSBJNrQz0S7,218760,4,"['polish hip hop', 'polish trap']",Poland
Sen,5EC1g60moKTA6yW4NqerMZ,43,Rockstar,4WQA0C2nwJvBMTdsjf5JOm,2018-08-31,White 2115,4nPxrGG7k7aEKmNLsfX4cd,0.7170000000000001,0.8,2,-8.347999999999999,0,0.105,0.28800000000000003,0.000811,0.111,0.359,115.08200000000001,audio_features,5EC1g60moKTA6yW4NqerMZ,spotify:track:5EC1g60moKTA6yW4NqerMZ,https://api.spotify.com/v1/tracks/5EC1g60moKTA6yW4NqerMZ,https://api.spotify.com/v1/audio-analysis/5EC1g60moKTA6yW4NqerMZ,177693,4,"['polish hip hop', 'polish trap']",Poland
TLC,1GWU17RXYdI8ygzcFdRSsR,43,"0,25 mg",1OSThsZztBE3D9TTG7bm0s,2018-04-23,TACONAFIDE,5vgHNLPDrYD3hztA8yKoxP,0.7290000000000001,0.542,1,-8.132,1,0.12300000000000001,0.22899999999999998,1.03e-06,0.324,0.34,78.529,audio_features,1GWU17RXYdI8ygzcFdRSsR,spotify:track:1GWU17RXYdI8ygzcFdRSsR,https://api.spotify.com/v1/tracks/1GWU17RXYdI8ygzcFdRSsR,https://api.spotify.com/v1/audio-analysis/1GWU17RXYdI8ygzcFdRSsR,198507,4,"['polish hip hop', 'polish trap']",Poland
Trip,1wP61LG8poti67u2HMMUoK,43,Ezoteryka,1d9Oa30h0XNgldS6EmZLx0,2016-04-11,Quebonafide,1fxbULcd6ryMNc1usHoP0R,0.595,0.8170000000000001,11,-6.352,0,0.28800000000000003,0.386,0.0,0.321,0.728,133.28,audio_features,1wP61LG8poti67u2HMMUoK,spotify:track:1wP61LG8poti67u2HMMUoK,https://api.spotify.com/v1/tracks/1wP61LG8poti67u2HMMUoK,https://api.spotify.com/v1/audio-analysis/1wP61LG8poti67u2HMMUoK,243880,4,['polish hip hop'],Poland
Amalgamat,164cELM9vYk3hlpsjCTgMc,43,Czerwony Dywan,3yzl43mSDPljVeY4GASLi3,2018-12-07,Paluch,462yq5vpZnO172v3nK9ibv,0.863,0.5920000000000001,2,-7.742999999999999,1,0.24600000000000002,0.27699999999999997,0.0,0.0888,0.757,157.898,audio_features,164cELM9vYk3hlpsjCTgMc,spotify:track:164cELM9vYk3hlpsjCTgMc,https://api.spotify.com/v1/tracks/164cELM9vYk3hlpsjCTgMc,https://api.spotify.com/v1/audio-analysis/164cELM9vYk3hlpsjCTgMc,244705,4,"['polish hip hop', 'polish trap']",Poland
In My Cabana,4QQNLEpCHjwovArZsDIUD6,43,In My Cabana,117MLkbXJnYCcN1lNxDm8k,2018-02-10,Margaret,6aGmKxXoKrSdovRUn8MBhZ,0.7659999999999999,0.833,1,-3.995,0,0.0446,0.113,2.7300000000000003e-05,0.0802,0.9390000000000001,138.037,audio_features,4QQNLEpCHjwovArZsDIUD6,spotify:track:4QQNLEpCHjwovArZsDIUD6,https://api.spotify.com/v1/tracks/4QQNLEpCHjwovArZsDIUD6,https://api.spotify.com/v1/audio-analysis/4QQNLEpCHjwovArZsDIUD6,172000,4,['polish pop'],Poland
@,1zXIdYWNuVOOsWmX7drJEA,43,chillwagon,0r2Xwla4YwJdr1vSZC5SE4,2019-12-06,chillwagon,31KykqmaPRWmV8PMHgWdE3,0.7829999999999999,0.6629999999999999,3,-8.702,0,0.21100000000000002,0.0862,2.98e-06,0.11699999999999999,0.71,127.98200000000001,audio_features,1zXIdYWNuVOOsWmX7drJEA,spotify:track:1zXIdYWNuVOOsWmX7drJEA,https://api.spotify.com/v1/tracks/1zXIdYWNuVOOsWmX7drJEA,https://api.spotify.com/v1/audio-analysis/1zXIdYWNuVOOsWmX7drJEA,303369,4,"['polish hip hop', 'polish trap']",Poland
Bąbelek,3zl4Mo9YzhvWMFoG7uVkXM,43,Uśmiech,2IwUMMR9RGNY1VhK24kb2G,2020-02-25,Jan-Rapowanie,43yekIowVCHkR6TGGg9gSp,0.75,0.57,7,-10.995999999999999,1,0.29600000000000004,0.502,0.0,0.0755,0.701,139.94899999999998,audio_features,3zl4Mo9YzhvWMFoG7uVkXM,spotify:track:3zl4Mo9YzhvWMFoG7uVkXM,https://api.spotify.com/v1/tracks/3zl4Mo9YzhvWMFoG7uVkXM,https://api.spotify.com/v1/audio-analysis/3zl4Mo9YzhvWMFoG7uVkXM,185013,4,['polish hip hop'],Poland
Brave For You,53e5O0USYgSCv4md0CXpMY,43,I See You,2PXy9USZAoTSdtrxfkPBnl,2017-01-13,The xx,3iOvXCl6edW5Um0fXEBRXy,0.54,0.41700000000000004,10,-11.048,0,0.0307,0.664,0.000425,0.106,0.281,134.762,audio_features,53e5O0USYgSCv4md0CXpMY,spotify:track:53e5O0USYgSCv4md0CXpMY,https://api.spotify.com/v1/tracks/53e5O0USYgSCv4md0CXpMY,https://api.spotify.com/v1/audio-analysis/53e5O0USYgSCv4md0CXpMY,253093,4,"['downtempo', 'dream pop', 'indietronica']",Poland
Spłata,3EaoaayDsLFXigoiMClEzg,43,Czerwony Dywan,3yzl43mSDPljVeY4GASLi3,2018-12-07,Paluch,462yq5vpZnO172v3nK9ibv,0.9209999999999999,0.56,1,-11.202,1,0.13699999999999998,0.47,0.11,0.0763,0.581,110.06,audio_features,3EaoaayDsLFXigoiMClEzg,spotify:track:3EaoaayDsLFXigoiMClEzg,https://api.spotify.com/v1/tracks/3EaoaayDsLFXigoiMClEzg,https://api.spotify.com/v1/audio-analysis/3EaoaayDsLFXigoiMClEzg,244485,4,"['polish hip hop', 'polish trap']",Poland
List w Butelce,6RWlszoXD9n1DzSFkEErTm,43,Złota Owca,3kKkao3YvjAkNRl1Xz3dU0,2017-11-24,Paluch,462yq5vpZnO172v3nK9ibv,0.816,0.419,0,-10.534,1,0.0511,0.775,2.39e-06,0.10300000000000001,0.17,116.01799999999999,audio_features,6RWlszoXD9n1DzSFkEErTm,spotify:track:6RWlszoXD9n1DzSFkEErTm,https://api.spotify.com/v1/tracks/6RWlszoXD9n1DzSFkEErTm,https://api.spotify.com/v1/audio-analysis/6RWlszoXD9n1DzSFkEErTm,219057,4,"['polish hip hop', 'polish trap']",Poland
Old Me,4POHzEwNTCYaIvqCUp3NnO,43,CALM,0vX2Jo5xhltAA7kVdW2hwO,2020-03-27,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,0.721,0.62,0,-3.639,1,0.0483,0.313,0.0,0.26,0.473,127.979,audio_features,4POHzEwNTCYaIvqCUp3NnO,spotify:track:4POHzEwNTCYaIvqCUp3NnO,https://api.spotify.com/v1/tracks/4POHzEwNTCYaIvqCUp3NnO,https://api.spotify.com/v1/audio-analysis/4POHzEwNTCYaIvqCUp3NnO,186786,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Poland
Opozycja,5fdEUJwYE8N7z8OANEfBJD,43,Czerwony Dywan,3yzl43mSDPljVeY4GASLi3,2018-12-07,Paluch,462yq5vpZnO172v3nK9ibv,0.8190000000000001,0.621,9,-8.02,1,0.385,0.203,0.0,0.318,0.765,178.173,audio_features,5fdEUJwYE8N7z8OANEfBJD,spotify:track:5fdEUJwYE8N7z8OANEfBJD,https://api.spotify.com/v1/tracks/5fdEUJwYE8N7z8OANEfBJD,https://api.spotify.com/v1/audio-analysis/5fdEUJwYE8N7z8OANEfBJD,222607,4,"['polish hip hop', 'polish trap']",Poland
Co Cię trapi,1igJHtyHQgLBwmF1kx8Fci,43,420024,3e586rivlx33keBMpjFORV,2020-04-21,Reto,6QfFTZJHFSe9Xyes6DkAli,0.56,0.782,10,-5.245,0,0.308,0.16899999999999998,0.0,0.0914,0.541,149.011,audio_features,1igJHtyHQgLBwmF1kx8Fci,spotify:track:1igJHtyHQgLBwmF1kx8Fci,https://api.spotify.com/v1/tracks/1igJHtyHQgLBwmF1kx8Fci,https://api.spotify.com/v1/audio-analysis/1igJHtyHQgLBwmF1kx8Fci,190239,4,"['polish hip hop', 'polish trap']",Poland
Czy Ty Słyszysz Mnie? (feat. schafter & Ralph Kaminski),0Klx55wDIEuY63orebP17s,43,Czy Ty Słyszysz Mnie? (feat. schafter & Ralph Kaminski),5gL5UeEzXwoizutl7pRyxV,2019-06-06,Daria Zawiałow,0tdKRrbItnLj40yUFi23jx,0.779,0.7190000000000001,1,-6.091,0,0.0753,0.302,1.83e-06,0.128,0.6759999999999999,139.972,audio_features,0Klx55wDIEuY63orebP17s,spotify:track:0Klx55wDIEuY63orebP17s,https://api.spotify.com/v1/tracks/0Klx55wDIEuY63orebP17s,https://api.spotify.com/v1/audio-analysis/0Klx55wDIEuY63orebP17s,231387,4,"['polish alternative', 'polish indie', 'polish pop']",Poland
Szejk,2nThJADd5oFgipeLWeP5dK,43,Egzotyka,2BxPpPmXJDU1qMCagyWEbM,2017-06-07,Quebonafide,1fxbULcd6ryMNc1usHoP0R,0.652,0.9,0,-3.71,1,0.24600000000000002,0.331,0.0,0.249,0.7340000000000001,152.181,audio_features,2nThJADd5oFgipeLWeP5dK,spotify:track:2nThJADd5oFgipeLWeP5dK,https://api.spotify.com/v1/tracks/2nThJADd5oFgipeLWeP5dK,https://api.spotify.com/v1/audio-analysis/2nThJADd5oFgipeLWeP5dK,275378,4,['polish hip hop'],Poland
Sidła,4e66q7fQP63Jf5D9Kkn4ro,43,Czerwony Dywan,3yzl43mSDPljVeY4GASLi3,2018-12-07,Paluch,462yq5vpZnO172v3nK9ibv,0.433,0.564,2,-8.459,1,0.131,0.36200000000000004,5.2000000000000004e-05,0.163,0.293,64.169,audio_features,4e66q7fQP63Jf5D9Kkn4ro,spotify:track:4e66q7fQP63Jf5D9Kkn4ro,https://api.spotify.com/v1/tracks/4e66q7fQP63Jf5D9Kkn4ro,https://api.spotify.com/v1/audio-analysis/4e66q7fQP63Jf5D9Kkn4ro,197663,4,"['polish hip hop', 'polish trap']",Poland
Koniec,1ckp9RPOY7dQxOJApAsSfL,43,Dzieci Duchy,2SYoVgjmUEYmzwP42lROTx,2020-02-27,Szpaku,0Wi2fADbhwXlPUWxBmzo99,0.32299999999999995,0.8009999999999999,2,-5.892,1,0.0862,0.0412,2.51e-06,0.114,0.19899999999999998,137.779,audio_features,1ckp9RPOY7dQxOJApAsSfL,spotify:track:1ckp9RPOY7dQxOJApAsSfL,https://api.spotify.com/v1/tracks/1ckp9RPOY7dQxOJApAsSfL,https://api.spotify.com/v1/audio-analysis/1ckp9RPOY7dQxOJApAsSfL,214707,4,['polish hip hop'],Poland
Umrzyj Ze Mną,1hIau29cDXz6OV8AR2Kyhu,43,Dzieci Duchy,2SYoVgjmUEYmzwP42lROTx,2020-02-27,Szpaku,0Wi2fADbhwXlPUWxBmzo99,0.5329999999999999,0.6809999999999999,5,-7.546,1,0.0401,0.6920000000000001,8.290000000000001e-05,0.16699999999999998,0.319,109.902,audio_features,1hIau29cDXz6OV8AR2Kyhu,spotify:track:1hIau29cDXz6OV8AR2Kyhu,https://api.spotify.com/v1/tracks/1hIau29cDXz6OV8AR2Kyhu,https://api.spotify.com/v1/audio-analysis/1hIau29cDXz6OV8AR2Kyhu,165818,4,['polish hip hop'],Poland
The Little Drummer Boy,2zHu4GAsQIw2skGszWEMFY,43,Winter Wonderland,0RybBCL0oKCwyKur97W2gH,1998-01-01,Bing Crosby,6ZjFtWeHP9XN7FeKSUe80S,0.643,0.131,10,-15.647,1,0.0339,0.8690000000000001,9.48e-05,0.0747,0.445,112.152,audio_features,2zHu4GAsQIw2skGszWEMFY,spotify:track:2zHu4GAsQIw2skGszWEMFY,https://api.spotify.com/v1/tracks/2zHu4GAsQIw2skGszWEMFY,https://api.spotify.com/v1/audio-analysis/2zHu4GAsQIw2skGszWEMFY,177760,4,"['adult standards', 'easy listening']",Poland
How,6LY3ztmZw06rYTXAYvdv1q,42,POLON,1htdcopV5LwRBKZbpLZSKY,2017-09-15,Białas,2ufQfSFDFXfMS7MEMzdGZE,0.795,0.8370000000000001,7,-3.907,1,0.35600000000000004,0.217,0.0,0.5710000000000001,0.9620000000000001,159.86,audio_features,6LY3ztmZw06rYTXAYvdv1q,spotify:track:6LY3ztmZw06rYTXAYvdv1q,https://api.spotify.com/v1/tracks/6LY3ztmZw06rYTXAYvdv1q,https://api.spotify.com/v1/audio-analysis/6LY3ztmZw06rYTXAYvdv1q,156746,4,"['polish hip hop', 'polish trap']",Poland
Karate Kid,3itsqZDPnWJgsbbkL61HND,42,In hajs we trust 2,5RxiT0mQKcTESbsMqoTz4G,2018-10-04,Białas,2ufQfSFDFXfMS7MEMzdGZE,0.799,0.691,2,-7.482,1,0.15,0.191,0.000462,0.122,0.377,159.999,audio_features,3itsqZDPnWJgsbbkL61HND,spotify:track:3itsqZDPnWJgsbbkL61HND,https://api.spotify.com/v1/tracks/3itsqZDPnWJgsbbkL61HND,https://api.spotify.com/v1/audio-analysis/3itsqZDPnWJgsbbkL61HND,167947,4,"['polish hip hop', 'polish trap']",Poland
