track_name,track_id,popularity,album_name,album_id,release_date,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,country
Onderweg,64yPC4gllZY1Ebhuso7K1D,46,Dagboek,6cyMDvoo7Vr3PYzvUhEgec,2020-06-11,Lijpe,6INEFmHKLhMIJAQzHUBAMd,0.713,0.6890000000000001,5,-7.565,0,0.5539999999999999,0.45,0.0,0.115,0.337,89.835,audio_features,64yPC4gllZY1Ebhuso7K1D,spotify:track:64yPC4gllZY1Ebhuso7K1D,https://api.spotify.com/v1/tracks/64yPC4gllZY1Ebhuso7K1D,https://api.spotify.com/v1/audio-analysis/64yPC4gllZY1Ebhuso7K1D,162276,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
This Your Song,2cb4Ypdru7HTCYE83apLZc,46,’t album onderweg naar ‘Het Album’,2tK5lVbxMrU44MmInd7WTJ,2020-03-16,Frenna,6m1LYS5NQonxjOcQFPQOb5,0.51,0.593,4,-4.335,0,0.213,0.00587,0.000828,0.209,0.565,91.473,audio_features,2cb4Ypdru7HTCYE83apLZc,spotify:track:2cb4Ypdru7HTCYE83apLZc,https://api.spotify.com/v1/tracks/2cb4Ypdru7HTCYE83apLZc,https://api.spotify.com/v1/audio-analysis/2cb4Ypdru7HTCYE83apLZc,173808,1,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
She Loves It,6ml39j3rnLOPoILIXaZP4h,46,She Loves It,632UW48jLVdVbfZi0HtT1w,2018-11-16,SXTEEN,3vioxUBsBBi7pmXx4KG5Vg,0.672,0.5760000000000001,8,-7.726,1,0.365,0.0148,0.0,0.23600000000000002,0.376,106.095,audio_features,6ml39j3rnLOPoILIXaZP4h,spotify:track:6ml39j3rnLOPoILIXaZP4h,https://api.spotify.com/v1/tracks/6ml39j3rnLOPoILIXaZP4h,https://api.spotify.com/v1/audio-analysis/6ml39j3rnLOPoILIXaZP4h,169574,4,['dutch rap pop'],Netherlands
Levensstijl,6qbaiaT9AXWGCqocFtpJHL,46,Levensstijl,1swrcztaWsjzvtZUmhAY6H,2020-05-29,Spanker,6wMnkPepu5AcV3w9rtIw09,0.728,0.6890000000000001,11,-5.316,0,0.242,0.0187,0.00471,0.0799,0.321,182.112,audio_features,6qbaiaT9AXWGCqocFtpJHL,spotify:track:6qbaiaT9AXWGCqocFtpJHL,https://api.spotify.com/v1/tracks/6qbaiaT9AXWGCqocFtpJHL,https://api.spotify.com/v1/audio-analysis/6qbaiaT9AXWGCqocFtpJHL,164176,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Doe ‘t Voor Kleine,2HAB4T8FrO01NjffeB2mUh,46,Jongen Van De Straat,4CdHokdfzbzZYoJGLAvQ8T,2020-04-03,Lil Kleine,3AlRiyjMywTVNzTcHbf9QT,0.804,0.631,6,-8.283,1,0.39399999999999996,0.579,2.5300000000000002e-05,0.10300000000000001,0.904,199.938,audio_features,2HAB4T8FrO01NjffeB2mUh,spotify:track:2HAB4T8FrO01NjffeB2mUh,https://api.spotify.com/v1/tracks/2HAB4T8FrO01NjffeB2mUh,https://api.spotify.com/v1/audio-analysis/2HAB4T8FrO01NjffeB2mUh,185906,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
L.I.A.B.,2KxIjyw0qrQ2u2TclurJC8,46,Recasso,2B4x3QDlnAJvDtEg0UTAOj,2018-08-31,Sevn Alias,0HDMwoCS316xhKCZlJPBnc,0.728,0.602,10,-7.079,1,0.19399999999999998,0.429,0.0,0.12300000000000001,0.583,99.943,audio_features,2KxIjyw0qrQ2u2TclurJC8,spotify:track:2KxIjyw0qrQ2u2TclurJC8,https://api.spotify.com/v1/tracks/2KxIjyw0qrQ2u2TclurJC8,https://api.spotify.com/v1/audio-analysis/2KxIjyw0qrQ2u2TclurJC8,166446,4,"['dutch hip hop', 'dutch rap pop']",Netherlands
Don't Quit (feat. Travis Scott & Jeremih),6LOCAhFzZiavHcLJucLuDy,46,Grateful,3HhZbSJdhOqMSaRbEt3gtw,2017-06-22,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,0.652,0.8270000000000001,7,-3.98,0,0.0445,0.015,0.0,0.43200000000000005,0.659,100.01100000000001,audio_features,6LOCAhFzZiavHcLJucLuDy,spotify:track:6LOCAhFzZiavHcLJucLuDy,https://api.spotify.com/v1/tracks/6LOCAhFzZiavHcLJucLuDy,https://api.spotify.com/v1/audio-analysis/6LOCAhFzZiavHcLJucLuDy,229147,4,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Netherlands
Plek Als Dit,7KLGpTlLaPq9mSPhxc3gsY,46,Rémi,547F3ujAdycIX2OVnI7tkx,2017-06-30,Ronnie Flex,5eir5zFJpES4j7gsymbVyl,0.6509999999999999,0.665,1,-7.502000000000001,1,0.0823,0.0711,0.0,0.0841,0.397,147.952,audio_features,7KLGpTlLaPq9mSPhxc3gsY,spotify:track:7KLGpTlLaPq9mSPhxc3gsY,https://api.spotify.com/v1/tracks/7KLGpTlLaPq9mSPhxc3gsY,https://api.spotify.com/v1/audio-analysis/7KLGpTlLaPq9mSPhxc3gsY,172944,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
Op De Weg (feat. Adje & CHO),32VAEczWfk1FyU8AGCY2wi,46,Op De Weg (feat. Adje & CHO),6NgdYmKdzVXu9yYB840NRB,2017-08-04,Equalz,57RYqNhEvaNiafuP1X73GS,0.8170000000000001,0.662,11,-6.617000000000001,0,0.248,0.272,0.0,0.111,0.78,94.98299999999999,audio_features,32VAEczWfk1FyU8AGCY2wi,spotify:track:32VAEczWfk1FyU8AGCY2wi,https://api.spotify.com/v1/tracks/32VAEczWfk1FyU8AGCY2wi,https://api.spotify.com/v1/audio-analysis/32VAEczWfk1FyU8AGCY2wi,184421,4,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",Netherlands
Wilde Westen - Megasessie - 101Barz,2zF9jOXh0KKjQF0BiBFgE5,46,Wilde Westen - Megasessie - 101Barz,4z8eQ0RAaH5X98TRoLSNjE,2019-01-10,LouiVos,0lzYw5xI9jgMg8O5i4bTre,0.541,0.499,9,-12.98,1,0.502,0.0652,0.0,0.322,0.5760000000000001,155.112,audio_features,2zF9jOXh0KKjQF0BiBFgE5,spotify:track:2zF9jOXh0KKjQF0BiBFgE5,https://api.spotify.com/v1/tracks/2zF9jOXh0KKjQF0BiBFgE5,https://api.spotify.com/v1/audio-analysis/2zF9jOXh0KKjQF0BiBFgE5,1336000,4,"['dutch hip hop', 'dutch rap pop', 'ritmo kombina']",Netherlands
